doi,title,year,container,authors,URL,source
10.1177/1078087416636483,"Neighborhood Ethnoracial Composition and Gentrification in Chicago and New York, 1980 to 2010",2016,Urban Affairs Review,Jeffrey M. Timberlake; Elaina Johns-Wolfe,https://doi.org/10.1177/1078087416636483,crossref
10.1177/2053951717736335,What is data justice? The case for connecting digital rights and freedoms globally,2017,Big Data &amp; Society,Linnet Taylor,https://doi.org/10.1177/2053951717736335,crossref
10.1177/2053951717753228,Broken data: Conceptualising data in an emerging world,2018,Big Data &amp; Society,Sarah Pink; Minna Ruckenstein; Robert Willim; Melisa Duque,https://doi.org/10.1177/2053951717753228,crossref
10.1177/2053951718820549,"When data is capital: Datafication, accumulation, and           extraction",2019,Big Data &amp; Society,Jathan Sadowski,https://doi.org/10.1177/2053951718820549,crossref
10.1177/2053951720935141,"Black boxes, not green: Mythologizing artificial intelligence and omitting the environment",2020,Big Data &amp; Society,Benedetta Brevini,https://doi.org/10.1177/2053951720935141,crossref
10.1177/2167696815587648,Guidelines for Establishing Reliability When Coding Narrative Data,2015,Emerging Adulthood,Moin Syed; Sarah C. Nelson,https://doi.org/10.1177/2167696815587648,crossref
10.1177/8756972819896113,What Are the Causes and Cures of Poor Megaproject Performance? A Systematic Literature Review and Research Agenda,2020,Project Management Journal,Juliano Denicol; Andrew Davies; Ilias Krystallis,https://doi.org/10.1177/8756972819896113,crossref
10.1186/s41073-021-00118-2,A billion-dollar donation: estimating the cost of researchers’ time spent on peer review,2021,Research Integrity and Peer Review,Balazs Aczel; Barnabas Szaszi; Alex O. Holcombe,https://doi.org/10.1186/s41073-021-00118-2,crossref
10.1198/jasa.2009.ap08746,Synthetic Control Methods for Comparative Case Studies: Estimating the Effect of California’s Tobacco Control Program,2010,Journal of the American Statistical Association,Alberto Abadie; Alexis Diamond; Jens Hainmueller,https://doi.org/10.1198/jasa.2009.ap08746,crossref
10.1257/aer.100.2.373,Local Multipliers,2010,American Economic Review,Enrico Moretti,https://doi.org/10.1257/aer.100.2.373,crossref
10.1257/aer.20160696,"The Race between Man and Machine: Implications of Technology for Growth, Factor Shares, and Employment",2018,American Economic Review,Daron Acemoglu; Pascual Restrepo,https://doi.org/10.1257/aer.20160696,crossref
10.1257/aer.20191422,The Intergenerational Effects of a Large Wealth Shock: White Southerners after the Civil War,2021,American Economic Review,Philipp Ager; Leah Boustan; Katherine Eriksson,https://doi.org/10.1257/aer.20191422,crossref
10.1257/app.20180422,Healthcare Demand under Simple Prices: Evidence from Tiered Hospital Networks,2020,American Economic Journal: Applied Economics,Elena Prager,https://doi.org/10.1257/app.20180422,crossref
10.1257/jel.20191450,"Using Synthetic Controls: Feasibility, Data Requirements, and Methodological Aspects",2021,Journal of Economic Literature,Alberto Abadie,https://doi.org/10.1257/jel.20191450,crossref
10.1257/jep.34.2.90,Evaluating State and Local Business Incentives,2020,Journal of Economic Perspectives,Cailin Slattery; Owen Zidar,https://doi.org/10.1257/jep.34.2.90,crossref
10.1353/tech.2015.0128,Rethinking the American City: An International Dialogue ed. by Miles Orvell and Klaus Benesch (review),2015,Technology and Culture,,https://doi.org/10.1353/tech.2015.0128,crossref
10.1353/tech.2018.0148,The Environmental History of Computing,2018,Technology and Culture,Nathan Ensmenger,https://doi.org/10.1353/tech.2018.0148,crossref
10.1525/luminos.6,"Equity, Growth, and Community: What the Nation Can Learn from America's Metro Areas",2015,,Manuel Pastor; Chris Benner,https://doi.org/10.1525/luminos.6,crossref
10.1596/978-1-4648-1670-3_ch8,Local Economic Development Policies,2022,"Place, Productivity, and Prosperity: Revisiting Spatially Targeted Policies for Regional Development",Arti Grover; Somik V. Lall; William F. Maloney,https://doi.org/10.1596/978-1-4648-1670-3_ch8,crossref
10.17310/ntj.2014.2.03,DOES INCREASING AVAILABLE NON-TAX ECONOMIC DEVELOPMENT INCENTIVES RESULT IN MORE JOBS?,2014,National Tax Journal,Carlianne Patrick,https://doi.org/10.17310/ntj.2014.2.03,crossref
10.17848/9780585223940,Who Benefits from State and Local Economic Development Policies?,1991,,Timothy J. Bartik,https://doi.org/10.17848/9780585223940,crossref
10.17848/9780585313610,Bidding for Business: The Efficacy of Local Economic Development Incentives in a Metropolitan Area,2000,,John E. Anderson; Robert W. Wassmer,https://doi.org/10.17848/9780585313610,crossref
10.17848/9781417549986,"Does ""Trickle Down"" Work?: Economic Development Strategies and Job Chains in Local Labor Markets",2004,,Joseph Persky; Daniel Felsenstein; Virginia Carlson,https://doi.org/10.17848/9781417549986,crossref
10.17848/wp18-284,Degrees of Poverty: The Relationship between Family Income Background and the Returns to Education,2018,,Timothy J. Bartik; Brad Hershbein,https://doi.org/10.17848/wp18-284,crossref
10.17848/wp18-287,Understanding the Decline of U.S. Manufacturing Employment,2018,,Susan N. Houseman,https://doi.org/10.17848/wp18-287,crossref
10.2139/ssrn.4747663,A Novel Ε-Mno2/Mxene  Composite as an Electrode with Excellent Conductivity and Ultrahigh Capacitive Deionization,2024,,Zhumei Sun; Huan Xu; Jie Fu; Hongjuan Bai; Yina Qiao; Pengxiao Liu; Ying Li; Yuxin Jiang; Bin Hou; Yunyan Wang,https://doi.org/10.2139/ssrn.4747663,crossref
10.2139/ssrn.4747775,Proposition of an Interface Index for Virtual Asphalt Mix Design Using Adhesiveness Test Assessed by Digital Image Processing,2024,,Otávio  J. F. Gomes; Jorge  L. O. Lucas Júnior; Juceline  B. S. Bastos; Jorge  B. Soares,https://doi.org/10.2139/ssrn.4747775,crossref
10.2139/ssrn.4755883,Long-Term Oxidation Behavior and Failure Mechanism of Zrsio4- Glass/Hfc-Tac-B4c-Sic Coating on C/C Composites,2024,,Wenhao Du; Fanhao Zeng; Yafang Gao; Ziwei Wang; Meiyan Chen; Zhi Li,https://doi.org/10.2139/ssrn.4755883,crossref
10.2172/35391,A manual for the economic evaluation of energy efficiency and renewable energy technologies,1995,,W. Short; D.J. Packey; T. Holt,https://doi.org/10.2172/35391,crossref
10.2172/881924,"Economic, Energy, and Environmental Benefits of Concentrating Solar Power in California",2006,,L Stoddard; J Abiecunas; R O'Connell,https://doi.org/10.2172/881924,crossref
10.2172/942070,Economic Development Benefits from Wind Energy in Nebraska: A Report for the Nebraska Energy Office (Revised),2009,,E. Lantz,https://doi.org/10.2172/942070,crossref
10.2307/1060685,The Effect of State and Local Taxes on Economic Development: A Meta-Analysis,1995,Southern Economic Journal,Joseph M. Phillips; Ernest P. Goss,https://doi.org/10.2307/1060685,crossref
10.2307/249336,Management of Large Software Development Efforts,1980,MIS Quarterly,Robert W. Zmud,https://doi.org/10.2307/249336,crossref
10.24149/wp1602,Targeted Business Incentives and the Debt Behavior of Households,2016,"Federal Reserve Bank of Dallas, Working Papers",Wenhua Di; Daniel L. Millimet,https://doi.org/10.24149/wp1602,crossref
10.3152/147154306781778984,Local and global dynamics in technological development: a socio-cognitive perspective on knowledge flows and lessons from reinforced concrete,2006,Science and Public Policy,Frank Geels; J Jasper Deuten,https://doi.org/10.3152/147154306781778984,crossref
10.3384/diss.diva-170231,Construction Logistics in a City Development Setting,2020,Linköping Studies in Science and Technology. Dissertations,Mats Janné,https://doi.org/10.3384/diss.diva-170231,crossref
10.3386/w20975,A Quantitative Analysis of Subsidy Competition in the U.S.,2015,,Ralph Ossa,https://doi.org/10.3386/w20975,crossref
10.3386/w28999,The Diffusion of New Technologies,2021,,Aakash Kalyani; Nicholas Bloom; Marcela Carvalho; Tarek Alexander Hassan; Josh Lerner; Ahmed Tahoun,https://doi.org/10.3386/w28999,crossref
10.3386/w29824,How Important are Minimum Wage Increases in Increasing the Wages of Minimum Wage Workers?,2022,,Jeffrey Clemens; Michael Strain,https://doi.org/10.3386/w29824,crossref
10.3390/challe6010117,On Global Electricity Usage of Communication Technology: Trends to 2030,2015,Challenges,Anders Andrae; Tomas Edler,https://doi.org/10.3390/challe6010117,crossref
10.3390/en15082790,Sustainable Development Perspectives of Solar Energy Technologies with Focus on Solar Photovoltaic—A Review,2022,Energies,Najwa Syahirah Mohamed Nor Izam; Zarina Itam; Wong Leong Sing; Agusril Syamsir,https://doi.org/10.3390/en15082790,crossref
10.3390/su142113877,Techno-Economic Analysis of an Energy Community Based on PV and Electric Storage Systems in a Small Mountain Locality of South Italy: A Case Study,2022,Sustainability,Daniela Cirone; Roberto Bruno; Piero Bevilacqua; Stefania Perrella; Natale Arcuri,https://doi.org/10.3390/su142113877,crossref
10.4159/9780674726123,The Fissured Workplace,2014,,David Weil,https://doi.org/10.4159/9780674726123,crossref
10.5194/gmd-12-1443-2019,Global emissions pathways under different socioeconomic scenarios for use in CMIP6: a dataset of harmonized emissions trajectories through the end of the century,2019,Geoscientific Model Development,Matthew J. Gidden; Keywan Riahi; Steven J. Smith; Shinichiro Fujimori; Gunnar Luderer; Elmar Kriegler; Detlef P. van Vuuren; Maarten van den Berg; Leyang Feng; David Klein; Katherine Calvin; Jonathan C. Doelman; Stefan Frank; Oliver Fricko; Mathijs Harmsen; Tomoko Hasegawa; Petr Havlik; Jérôme Hilaire; Rachel Hoesly; Jill Horing; Alexander Popp; Elke Stehfest; Kiyoshi Takahashi,https://doi.org/10.5194/gmd-12-1443-2019,crossref
10.52324/001c.8004,"Economic Development Incentives, Reported Job Creation, and Local Employment",2018,Review of Regional Studies,Paul F. Byrne,https://doi.org/10.52324/001c.8004,crossref
10.5406/jappastud.23.1.0008,"A Green New Deal for Appalachia: Economic Transition, Coal Reclamation Costs, Bottom-Up Policymaking (Part 1)",2017,Journal of Appalachian Studies,Betsy Taylor; Mary Hufford; Kendall Bilbrey,https://doi.org/10.5406/jappastud.23.1.0008,crossref
10.5547/issn0195-6574-ej-vol31-nosi-2,The Economics of Low Stabilization: Model Comparison of Mitigation Strategies and Costs,2010,The Energy Journal,Ottmar Edenhofer; Brigitte Knopf; Terry Barker; Lavinia Baumstark; Elie Bellevrat; Bertrand Chateau; Patrick Criqui; Morna Isaac; Alban Kitous; Socrates Kypreos; Marian Leimbach; Kai Lessmann; Bertrand Magné; Şerban Scrieciu; Hal Turton; Detlef P. van Vuuren,https://doi.org/10.5547/issn0195-6574-ej-vol31-nosi-2,crossref
10.5860/choice.28-5743,Enterprise zones: new directions in economic development,1991,Choice Reviews Online,,https://doi.org/10.5860/choice.28-5743,crossref
10.5860/choice.42-5511,Earthly politics: local and global in environmental governance,2005,Choice Reviews Online,,https://doi.org/10.5860/choice.42-5511,crossref
10.5860/choice.45-5846,Public values and public interest: counterbalancing economic individualism,2008,Choice Reviews Online,,https://doi.org/10.5860/choice.45-5846,crossref
10.5860/choice.48-0879,"A vast machine: computer models, climate data, and the politics of global warming",2010,Choice Reviews Online,,https://doi.org/10.5860/choice.48-0879,crossref
10.7551/mitpress/11543.001.0001,All Data Are Local,2019,,Yanni Alexander Loukissas,https://doi.org/10.7551/mitpress/11543.001.0001,crossref
