doi,title,year,container,authors,URL,source
10.1109/tpami.2017.2699184,"DeepLab: Semantic Image Segmentation with Deep Convolutional Nets, Atrous Convolution, and Fully Connected CRFs",2018,IEEE Transactions on Pattern Analysis and Machine Intelligence,Liang-Chieh Chen; George Papandreou; Iasonas Kokkinos; Kevin Murphy; Alan L. Yuille,https://doi.org/10.1109/tpami.2017.2699184,crossref
10.1111/1080-8620.00016,The Impacts of Contract Type on Broker Performance,2001,Real Estate Economics,Ronald C. Rutherford; Thomas M. Springer; Abdullah Yavas,https://doi.org/10.1111/1080-8620.00016,crossref
10.1111/1467-6435.00142,The Determinants of Foreign Direct Investments: Sensitivity Analyses of Cross‐Country Regressions,2001,Kyklos,Avik Chakrabarti,https://doi.org/10.1111/1467-6435.00142,crossref
10.1111/agec.12088,Projecting future crop productivity for global economic modeling,2013,Agricultural Economics,Christoph Müller; Richard D. Robertson,https://doi.org/10.1111/agec.12088,crossref
10.1111/anti.12594,Reading for Difference in the Archives of Tropical Geography: Imagining An(Other) Economic Geography for Beyond the Anthropocene,2020,Antipode,J.K. Gibson‐Graham,https://doi.org/10.1111/anti.12594,crossref
10.1111/anti.12641,Platform Capitalism’s Hidden Abode: Producing Data Assets in the Gig Economy,2020,Antipode,Niels van Doorn; Adam Badger,https://doi.org/10.1111/anti.12641,crossref
10.1111/anti.12771,"Civic‐Led Banishment in South Africa: Punishment, Authority, and Spatialised Precarity",2021,Antipode,S.J. Cooper‐Knock; Gail Super,https://doi.org/10.1111/anti.12771,crossref
10.1111/irj.12232,Fulfilling the ‘British way’: beyond constrained choice—Amazon workers' lived experiences of workfare,2018,Industrial Relations Journal,Kendra Briken; Phil Taylor,https://doi.org/10.1111/irj.12232,crossref
10.1111/j.0033-0124.2005.00479.x,"Interprovincial Migration, Population Redistribution, and Regional Development in China: 1990 and 2000 Census Comparisons",2005,The Professional Geographer,C. Cindy Fan,https://doi.org/10.1111/j.0033-0124.2005.00479.x,crossref
10.1111/jors.12464,The impact of language borders on the spatial decay of agglomeration and competition spillovers,2019,Journal of Regional Science,Daniele Mantegazzi; Philip McCann; Viktor Venhorst,https://doi.org/10.1111/jors.12464,crossref
10.1111/tesg.12245,Why Do People Hike? Hiking the Israel National Trail,2017,Tijdschrift voor Economische en Sociale Geografie,Noga Collins‐Kreiner; Nurit Kliot,https://doi.org/10.1111/tesg.12245,crossref
10.1115/1.4010337,A Statistical Distribution Function of Wide Applicability,1951,Journal of Applied Mechanics,Waloddi Weibull,https://doi.org/10.1115/1.4010337,crossref
10.1126/science.aad9837,Social and economic impacts of climate,2016,Science,Tamma A. Carleton; Solomon M. Hsiang,https://doi.org/10.1126/science.aad9837,crossref
10.1126/science.aba3758,Recalibrating global data center energy-use estimates,2020,Science,Eric Masanet; Arman Shehabi; Nuoa Lei; Sarah Smith; Jonathan Koomey,https://doi.org/10.1126/science.aba3758,crossref
10.1146/annurev-environ-102016-060916,Foreign Direct Investment and the Environment,2017,Annual Review of Environment and Resources,Matthew A. Cole; Robert J.R. Elliott; Liyun Zhang,https://doi.org/10.1146/annurev-environ-102016-060916,crossref
10.1162/003355303322552801,The Skill Content of Recent Technological Change: An Empirical Exploration,2003,The Quarterly Journal of Economics,D. H. Autor; F. Levy; R. J. Murnane,https://doi.org/10.1162/003355303322552801,crossref
10.1162/qjec.2010.125.1.215,The Value of School Facility Investments: Evidence from a Dynamic Regression Discontinuity Design<sup>*</sup>,2010,Quarterly Journal of Economics,Stephanie Riegg Cellini; Fernando Ferreira; Jesse Rothstein,https://doi.org/10.1162/qjec.2010.125.1.215,crossref
10.1162/rest_a_00754,Robots at Work,2018,The Review of Economics and Statistics,Georg Graetz; Guy Michaels,https://doi.org/10.1162/rest_a_00754,crossref
10.1177/0739456x18786392,Location of Warehouses and Environmental Justice,2018,Journal of Planning Education and Research,Quan Yuan,https://doi.org/10.1177/0739456x18786392,crossref
10.1177/1461444819891613,Machinic dispossession and augmented despotism: Digital work in an Amazon warehouse,2019,New Media &amp; Society,Alessandro Delfanti,https://doi.org/10.1177/1461444819891613,crossref
10.1177/1461444820912544,Data capitalism and the user: An exploration of privacy cynicism in Germany,2020,New Media &amp; Society,Christoph Lutz; Christian Pieter Hoffmann; Giulia Ranzini,https://doi.org/10.1177/1461444820912544,crossref
10.1177/2053951718820549,"When data is capital: Datafication, accumulation, and           extraction",2019,Big Data &amp; Society,Jathan Sadowski,https://doi.org/10.1177/2053951718820549,crossref
10.1177/8756972819896113,What Are the Causes and Cures of Poor Megaproject Performance? A Systematic Literature Review and Research Agenda,2020,Project Management Journal,Juliano Denicol; Andrew Davies; Ilias Krystallis,https://doi.org/10.1177/8756972819896113,crossref
10.1186/s40854-018-0114-0,Determinants of foreign direct investment in fast-growing economies: evidence from the BRICS and MINT countries,2018,Financial Innovation,Simplice Asongu; Uduak S. Akpan; Salisu R. Isihak,https://doi.org/10.1186/s40854-018-0114-0,crossref
10.1257/aer.100.2.1,Computer Mediated Transactions,2010,American Economic Review,Hal R Varian,https://doi.org/10.1257/aer.100.2.1,crossref
10.1257/aer.100.2.373,Local Multipliers,2010,American Economic Review,Enrico Moretti,https://doi.org/10.1257/aer.100.2.373,crossref
10.1257/aer.90.3.407,What Do a Million Observations on Banks Say About the Transmission of Monetary Policy?,2000,American Economic Review,Anil K Kashyap; Jeremy C Stein,https://doi.org/10.1257/aer.90.3.407,crossref
10.1257/jep.29.4.89,The Ongoing Evolution of US Retail: A Format Tug-of-War,2015,Journal of Economic Perspectives,Ali Hortaçsu; Chad Syverson,https://doi.org/10.1257/jep.29.4.89,crossref
10.1257/jep.32.1.3,The Economic Implications of Housing Supply,2018,Journal of Economic Perspectives,Edward Glaeser; Joseph Gyourko,https://doi.org/10.1257/jep.32.1.3,crossref
10.1257/jep.33.2.3,Automation and New Tasks: How Technology Displaces and Reinstates Labor,2019,Journal of Economic Perspectives,Daron Acemoglu; Pascual Restrepo,https://doi.org/10.1257/jep.33.2.3,crossref
10.1257/jep.34.2.90,Evaluating State and Local Business Incentives,2020,Journal of Economic Perspectives,Cailin Slattery; Owen Zidar,https://doi.org/10.1257/jep.34.2.90,crossref
10.1287/mnsc.2020.3812,The Robot Revolution: Managerial and Employment Consequences for Firms,2021,Management Science,Jay Dixon; Bryan Hong; Lynn Wu,https://doi.org/10.1287/mnsc.2020.3812,crossref
10.1287/mnsc.2021.4232,Social Performance Incentives in Mission-Driven Firms,2022,Management Science,Sun-Moon Jung; Jae Yong Shin,https://doi.org/10.1287/mnsc.2021.4232,crossref
10.1287/mnsc.2023.01168,The Effects of Online Social Identity Signals on Retailer Demand,2023,Management Science,Yash Babar; Ali Mahdavi Adeli; Gordon Burtch,https://doi.org/10.1287/mnsc.2023.01168,crossref
10.1287/opre.1080.0628,OR FORUM—The Evolution of Closed-Loop Supply Chain Research,2009,Operations Research,V. Daniel R. Guide; Luk N. Van Wassenhove,https://doi.org/10.1287/opre.1080.0628,crossref
10.1287/opre.31.3.507,Order-Picking in a Rectangular Warehouse: A Solvable Case of the Traveling Salesman Problem,1983,Operations Research,H. Donald Ratliff; Arnon S. Rosenthal,https://doi.org/10.1287/opre.31.3.507,crossref
10.1287/orsc.14.3.297.15165,"Tacitness, Learning, and International Expansion: A Study of Foreign Direct Investment in a Knowledge-Intensive Industry",2003,Organization Science,Xavier Martin; Robert Salomon,https://doi.org/10.1287/orsc.14.3.297.15165,crossref
10.1287/trsc.2015.0642,Optimal Wave Release Times for Order Fulfillment Systems with Deadlines,2017,Transportation Science,Erdem Çeven; Kevin R. Gue,https://doi.org/10.1287/trsc.2015.0642,crossref
10.1287/trsc.2018.0826,Storage Assignment with Rack-Moving Mobile Robots in KIVA Warehouses,2018,Transportation Science,Felix Weidinger; Nils Boysen; Dirk Briskorn,https://doi.org/10.1287/trsc.2018.0826,crossref
10.1287/trsc.2018.0873,Robotized and Automated Warehouse Systems: Review and Recent Developments,2019,Transportation Science,Kaveh Azadeh; René De Koster; Debjit Roy,https://doi.org/10.1287/trsc.2018.0873,crossref
10.1287/trsc.2019.0944,Same-Day Delivery with Drone Resupply,2020,Transportation Science,Iman Dayarian; Martin Savelsbergh; John-Paul Clarke,https://doi.org/10.1287/trsc.2019.0944,crossref
10.1371/journal.pone.0031743,"Population Distribution, Settlement Patterns and Accessibility across Africa in 2010",2012,PLoS ONE,Catherine Linard; Marius Gilbert; Robert W. Snow; Abdisalan M. Noor; Andrew J. Tatem,https://doi.org/10.1371/journal.pone.0031743,crossref
10.1596/33540,Macroeconomic Policy in the Time of COVID-19,2020,,Norman V. Loayza; Steven Pennings,https://doi.org/10.1596/33540,crossref
10.1680/ener.2008.161.2.87,Embodied energy and carbon in construction materials,2008,Proceedings of the Institution of Civil Engineers - Energy,G. P. Hammond; C. I. Jones,https://doi.org/10.1680/ener.2008.161.2.87,crossref
10.17848/wp18-287,Understanding the Decline of U.S. Manufacturing Employment,2018,,Susan N. Houseman,https://doi.org/10.17848/wp18-287,crossref
10.18335/region.v4i1.158,"Logistics sprawl in monocentric and polycentric metropolitan areas: the cases of Paris, France, and the Randstad, the Netherlands",2017,REGION,Adeline Heitz; Laetitia Dablanc; Lorant A. Tavasszy,https://doi.org/10.18335/region.v4i1.158,crossref
10.21315/jcdc2022.27.1.5,Best Practices in Building Information Modelling Process Implementation in Green Building Design: Architects' Insights,2022,Journal of Construction in Developing Countries,Chukwuka Christian Ohueri; Jibril Adewale Bamgbade; Angelia San Chuin Liew; Matthew Ngie Hing Wong; Wallace Imoudu Enegbuma,https://doi.org/10.21315/jcdc2022.27.1.5,crossref
10.2139/ssrn.3482150,The Impact of Artificial Intelligence on the Labor Market,2019,SSRN Electronic Journal,Michael Webb,https://doi.org/10.2139/ssrn.3482150,crossref
10.2307/1912559,A New Approach to the Economic Analysis of Nonstationary Time Series and the Business Cycle,1989,Econometrica,James D. Hamilton,https://doi.org/10.2307/1912559,crossref
10.2307/2601095,"Bank Size, Bank Capital, and the Bank Lending Channel",2000,"Journal of Money, Credit and Banking",Ruby P. Kishan; Timothy P. Opiela,https://doi.org/10.2307/2601095,crossref
10.2307/2980590,"The General Theory of Employment, Interest and Money.",1936,Journal of the Royal Statistical Society,A. W. F.; John Maynard Keynes,https://doi.org/10.2307/2980590,crossref
10.24294/jipd9560,Assessing the impact of infrastructure financing on economic growth in emerging markets,2024,Journal of Infrastructure Policy and Development,Tanuj Tayeng; K. Hinoca Assumi; Samitha Khaiyum; Ruhul Amin; Purvi Shah; Abhijit Chandratreya; Sunita Dhote,https://doi.org/10.24294/jipd9560,crossref
10.3126/aej.v9i0.2119,Climate Change and Its Impact on Nepalese Agriculture,2009,Journal of Agriculture and Environment,G. Malla,https://doi.org/10.3126/aej.v9i0.2119,crossref
10.3386/w20079,Evolving Comparative Advantage and the Impact of Climate Change in Agricultural Markets: Evidence from 1.7 Million Fields around the World,2014,,Arnaud Costinot; Dave Donaldson; Cory Smith,https://doi.org/10.3386/w20079,crossref
10.3386/w23361,Nexus Tax Laws and Economies of Density in E-Commerce: A Study of Amazon’s Fulfillment Center Network,2017,,Jean-François Houde; Peter Newberry; Katja Seim,https://doi.org/10.3386/w23361,crossref
10.3386/w27625,The Macroeconomic Consequences of Infrastructure Investment,2020,,Valerie Ramey,https://doi.org/10.3386/w27625,crossref
10.3386/w28553,Government Policies in a Granular Global Economy,2021,,Cecile Gaubert; Oleg Itskhoki; Maximilian Vogler,https://doi.org/10.3386/w28553,crossref
10.3386/w29722,"The Missing Baby Bust: The Consequences of the COVID-19 Pandemic for Contraceptive Use, Pregnancy, and Childbirth among Low-Income Women",2022,,Martha Bailey; Lea Bart; Vanessa Wanner Lang,https://doi.org/10.3386/w29722,crossref
10.3386/w29764,The Downward Spiral,2022,,Jeremy Greenwood; Nezih Guner; Karen Kopecky,https://doi.org/10.3386/w29764,crossref
10.3386/w29836,The Effects of Legal Representation on Tenant Outcomes in Housing Court: Evidence from New York City's Universal Access Program,2022,,Michael Cassidy; Janet Currie,https://doi.org/10.3386/w29836,crossref
10.3390/buildings12020090,Acceptance Model of Artificial Intelligence (AI)-Based Technologies in Construction Firms: Applying the Technology Acceptance Model (TAM) in Combination with the Technology–Organisation–Environment (TOE) Framework,2022,Buildings,Seunguk Na; Seokjae Heo; Sehee Han; Yoonsoo Shin; Youngsook Roh,https://doi.org/10.3390/buildings12020090,crossref
10.3390/en11102825,Hydrogen as a Long-Term Large-Scale Energy Storage Solution to Support Renewables,2018,Energies,Subodh Kharel; Bahman Shabani,https://doi.org/10.3390/en11102825,crossref
10.3390/en12030504,A Bottom-Up Approach to Lithium-Ion Battery Cost Modeling with a Focus on Cathode Active Materials,2019,Energies,Marc Wentker; Matthew Greenwood; Jens Leker,https://doi.org/10.3390/en12030504,crossref
10.3390/ijerph16091578,Socio-Economic Impact of and Adaptation to Extreme Heat and Cold of Farmers in the Food Bowl of Nepal,2019,International Journal of Environmental Research and Public Health,Nanda Kaji Budhathoki; Kerstin K. Zander,https://doi.org/10.3390/ijerph16091578,crossref
10.3390/su12145867,Protect Me from What I Want: Understanding Excessive Polluting Behavior and the Willingness to Act,2020,Sustainability,Ragna Benedikta Garðarsdóttir; Hrund Ólöf Andradóttir; Throstur Thorsteinsson,https://doi.org/10.3390/su12145867,crossref
10.3390/su14159699,Socio-Economic Impacts and Challenges of the Coronavirus Pandemic (COVID-19): An Updated Review,2022,Sustainability,Orestis Delardas; Konstantinos S. Kechagias; Pantelis N. Pontikos; Panagiotis Giannos,https://doi.org/10.3390/su14159699,crossref
10.3828/tpr.2014.24,Decoding regional cooperation and governance in Central China: a case study in the Chang-Zhu-Tan urban cluster,2014,Town Planning Review,Dai Lizhu; Sit Fung-Shuen; Li Guicai,https://doi.org/10.3828/tpr.2014.24,crossref
10.3982/ecta10104,Hazardous Times for Monetary Policy: What Do Twenty-Three Million Bank Loans Say About the Effects of Monetary Policy on Credit Risk-Taking?,2014,Econometrica,,https://doi.org/10.3982/ecta10104,crossref
10.3982/ecta19815,"Tasks, Automation, and the Rise in U.S. Wage Inequality",2022,Econometrica,Daron Acemoglu; Pascual Restrepo,https://doi.org/10.3982/ecta19815,crossref
10.5089/9781513573342.001,Chinese Investment in Latin America: Sectoral Complementarity and the Impact of China’s Rebalancing,2021,IMF Working Papers,Ding Ding; Ana Lariau; Fabio Di Vittorio; Yue Zhou,https://doi.org/10.5089/9781513573342.001,crossref
